Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Humidity,GPS Coordinates,Order Amount,Quantity Shipped,Order Status,Payment Status,Time to Delivery,Quantity Mismatch,Fraud Indicator,Transaction Hash,Smart Contract Status,Compliance Check
TX03282,58:29.8,9252,S7,C4,SF,13.24133199,51.85354267,"(39.9663, -96.7136)",2814,58,Pending,Overdue,4,2,1,0xa251,Triggered,1
TX03283,58:29.8,9821,S7,C4,LA,12.78882532,56.83346895,"(39.848, -79.0737)",1817,192,Delivered,Overdue,5,2,1,0xe6bc,Triggered,1
TX03284,58:29.8,9288,S1,C7,Chicago,11.74429383,73.3786722,"(41.318, -106.4497)",2684,58,Shipped,Overdue,3,4,0,0xeb07,Completed,1
TX03285,58:29.8,9163,S3,C10,NY,19.19980628,58.87950344,"(35.2683, -100.4778)",1998,93,Pending,Paid,6,11,1,0xdad3,Active,1
TX03286,58:29.8,9094,S8,C10,Chicago,9.202240564,65.6351556,"(34.671, -118.0214)",1574,150,Pending,Overdue,9,1,1,0xda0f,Completed,0
TX03287,58:29.8,9781,S9,C9,SF,9.399863439,43.60427354,"(41.8249, -76.2679)",2940,127,Pending,Overdue,5,3,1,0xa441,Completed,0
TX03288,58:29.8,9832,S7,C2,LA,7.103854571,70.48508919,"(36.8142, -83.0764)",1121,88,Delivered,Paid,2,3,0,0x03d4,Triggered,0
TX03289,58:29.8,9109,S7,C6,Chicago,15.45932027,59.3161697,"(35.7874, -101.2218)",2391,89,Shipped,Paid,3,3,1,0x38c1,Active,1
TX03290,58:29.8,9335,S8,C10,NY,9.820542066,54.43770152,"(39.8116, -95.2256)",1538,112,Shipped,Overdue,3,1,1,0xc897,Active,1
TX03291,58:29.8,9821,S6,C10,SF,17.0411044,64.43957714,"(40.5689, -75.8982)",2232,183,Delivered,Overdue,4,2,0,0xd017,Triggered,0
TX03292,58:29.8,9237,S3,C8,LA,19.57636816,44.0794317,"(34.0721, -78.3966)",2012,87,Delivered,Paid,3,10,1,0xe23c,Active,0
TX03293,58:29.8,9380,S1,C5,NY,5.65527863,56.5599461,"(37.3076, -101.6423)",1153,55,Pending,Overdue,1,2,1,0x3eed,Active,1
TX03294,58:29.8,9435,S7,C5,Chicago,19.89682835,72.43889724,"(34.0053, -82.4542)",2298,164,Delivered,Overdue,9,7,0,0x1eed,Completed,1
TX03295,58:29.8,9898,S1,C8,NY,8.811563395,50.48256211,"(40.0719, -79.7695)",2248,103,Delivered,Overdue,7,7,0,0x53a9,Completed,1
TX03296,58:29.8,9482,S1,C1,LA,11.30165536,76.56384544,"(35.3389, -110.3199)",1057,100,Shipped,Paid,4,13,0,0x59fb,Completed,1
TX03297,58:29.8,9936,S9,C6,SF,16.66615032,64.14574398,"(36.4282, -96.1407)",1762,166,Shipped,Overdue,9,11,1,0x96c9,Triggered,0
TX03298,58:29.8,9901,S10,C10,SF,14.97996713,61.63134603,"(36.7609, -106.5123)",1239,147,Shipped,Overdue,2,0,0,0xee2a,Triggered,1
TX03299,58:29.8,9024,S7,C9,Chicago,16.67655381,55.98284003,"(35.4616, -112.836)",2523,125,Pending,Overdue,9,3,1,0x67ab,Active,1
TX03300,58:29.8,9652,S4,C6,Chicago,11.99498024,69.67997779,"(37.7835, -99.9345)",2286,186,Pending,Paid,9,6,1,0xae49,Completed,0
TX03301,58:29.8,9116,S6,C7,Chicago,18.74100618,62.57870642,"(40.2811, -82.9278)",1990,182,Pending,Paid,2,0,0,0x6617,Active,0
TX03302,58:29.8,9481,S1,C4,Chicago,16.84911208,71.86169105,"(39.6049, -82.5959)",2254,130,Pending,Overdue,7,1,1,0x092e,Completed,0
TX03303,58:29.8,9391,S7,C10,LA,9.638419632,53.26715673,"(34.8708, -99.4008)",1398,163,Shipped,Overdue,4,4,0,0x5539,Active,1
TX03304,58:29.8,9916,S6,C1,Chicago,19.22720332,68.08057678,"(36.2916, -108.6691)",2089,110,Shipped,Overdue,5,11,0,0x7266,Active,1
TX03305,58:29.8,9993,S4,C9,NY,19.4158129,77.73770693,"(39.7016, -82.5947)",1449,183,Delivered,Overdue,5,6,1,0x902a,Triggered,0
TX03306,58:29.8,9963,S7,C6,LA,11.22580334,51.19675189,"(34.9179, -114.4155)",2232,81,Pending,Overdue,9,6,0,0x2d73,Completed,0
TX03307,58:29.8,9536,S3,C3,LA,14.77940732,79.24006705,"(39.1152, -113.5065)",1481,196,Delivered,Paid,6,14,0,0x7cf6,Active,1
TX03308,58:29.8,9078,S1,C4,Chicago,17.22152803,56.42109014,"(40.1471, -82.7087)",1430,165,Pending,Paid,1,10,1,0x5ded,Active,0
TX03309,58:29.8,9579,S4,C10,LA,17.25951075,41.54129391,"(38.1828, -79.1219)",1045,107,Pending,Paid,5,8,0,0x120a,Completed,0
TX03310,58:29.8,9172,S3,C6,NY,5.21185317,54.30804769,"(34.1628, -109.8115)",2880,97,Pending,Paid,1,2,0,0xe54d,Triggered,0
TX03311,58:29.8,9955,S1,C6,LA,14.4352045,45.98569283,"(40.1835, -76.9215)",2738,158,Shipped,Overdue,7,11,1,0x51bc,Active,0
TX03312,58:29.8,9011,S2,C9,LA,19.60548946,52.17141497,"(41.6846, -119.9821)",2579,66,Pending,Paid,3,9,1,0x4eea,Active,0
TX03313,58:29.8,9799,S5,C4,NY,8.470207217,43.83878469,"(39.0549, -118.7702)",1648,109,Delivered,Overdue,2,1,1,0xc6dc,Active,0
TX03314,58:29.8,9127,S8,C5,NY,16.93413289,47.12814422,"(39.6026, -85.4381)",2094,187,Delivered,Paid,7,0,0,0xb806,Completed,0
TX03315,58:29.8,9607,S1,C5,LA,13.01371432,45.06795817,"(40.8613, -96.175)",2802,99,Shipped,Paid,9,10,0,0x8d0b,Triggered,0
TX03316,58:29.8,9091,S4,C3,SF,8.322053167,41.73905168,"(40.8009, -78.427)",2650,152,Pending,Overdue,5,12,1,0x09d0,Active,0
TX03317,58:29.8,9652,S4,C2,LA,5.765569611,51.84745491,"(38.2658, -96.4148)",1567,87,Shipped,Overdue,4,7,1,0x61a6,Active,0
TX03318,58:29.8,9542,S5,C8,NY,16.39882567,77.63840098,"(38.0469, -97.2914)",1131,161,Delivered,Overdue,5,6,0,0x3c0c,Triggered,0
TX03319,58:29.8,9845,S7,C10,NY,9.747055243,77.97573086,"(40.1963, -116.9702)",1380,180,Pending,Paid,7,13,1,0x9679,Active,1
TX03320,58:29.8,9531,S8,C9,NY,10.63379042,73.86585986,"(37.6199, -96.4206)",1292,128,Shipped,Overdue,4,8,1,0xea31,Active,1
TX03321,58:29.8,9657,S6,C10,SF,12.2784658,40.4856209,"(35.7156, -95.6426)",1857,140,Pending,Paid,9,1,1,0xbfbd,Triggered,0
TX03322,58:29.8,9988,S1,C9,NY,12.60792354,41.12493878,"(37.6453, -86.8088)",1884,80,Delivered,Overdue,6,8,0,0xd69a,Active,0
TX03323,58:29.8,9827,S7,C5,Chicago,8.092783655,40.41429725,"(36.8264, -77.2602)",2313,65,Pending,Overdue,3,9,0,0xfed6,Triggered,1
TX03324,58:29.8,9446,S3,C9,Chicago,15.05962985,54.66560342,"(37.3098, -91.6098)",2359,77,Pending,Paid,2,13,1,0x5e9a,Triggered,0
TX03325,58:29.8,9389,S6,C4,SF,15.3880997,79.21031846,"(35.7734, -89.0104)",2640,153,Shipped,Paid,4,7,1,0x6bf9,Completed,1
TX03326,58:29.8,9671,S8,C2,NY,7.134513867,75.87351259,"(38.1108, -104.5994)",2070,122,Shipped,Paid,9,11,0,0x3408,Active,1
TX03327,58:29.8,9860,S7,C3,NY,12.9936431,50.0214024,"(36.7833, -103.1046)",1029,122,Pending,Paid,2,14,0,0xfe3e,Triggered,1
TX03328,58:29.8,9042,S10,C1,Chicago,14.13889022,56.40779463,"(37.4996, -108.8558)",2653,120,Pending,Overdue,3,3,1,0xd2c3,Completed,1
TX03329,58:29.8,9253,S6,C5,Chicago,7.793773151,72.97713456,"(36.2192, -76.8737)",2069,109,Delivered,Overdue,3,11,1,0x4007,Triggered,0
TX03330,58:29.8,9129,S9,C1,LA,18.4169319,70.34334047,"(36.4101, -91.7891)",1847,113,Delivered,Overdue,5,13,0,0x9ee5,Triggered,0
TX03331,58:29.8,9059,S9,C1,SF,12.24238792,45.30472147,"(36.7627, -83.5122)",2605,109,Delivered,Paid,5,9,0,0x75d2,Triggered,0
TX03332,58:29.8,9662,S1,C7,LA,6.725425365,44.31107498,"(39.5676, -105.2298)",2568,148,Shipped,Overdue,7,3,0,0x4df6,Triggered,1
TX03333,58:29.8,9466,S1,C2,SF,10.01594266,61.74882114,"(39.733, -85.9465)",2073,85,Delivered,Overdue,1,3,0,0x762b,Triggered,0
TX03334,58:29.8,9286,S1,C8,NY,12.15440672,44.08447274,"(35.1063, -93.9834)",2806,83,Shipped,Overdue,2,4,0,0x3715,Triggered,1
TX03335,58:29.8,9516,S8,C6,NY,5.152162296,73.0007469,"(40.4621, -117.7343)",1787,199,Delivered,Overdue,5,12,1,0x76ec,Completed,1
TX03336,58:29.8,9466,S10,C4,SF,5.478648135,50.13306359,"(38.0629, -82.2074)",2483,143,Delivered,Paid,5,10,1,0x9778,Triggered,0
TX03337,58:29.8,9929,S7,C9,LA,5.83280893,47.53319034,"(41.6221, -90.4807)",1894,94,Delivered,Overdue,7,0,1,0x4cd2,Active,1
TX03338,58:29.8,9777,S3,C10,Chicago,13.07202839,47.42685947,"(36.6224, -92.782)",1087,120,Pending,Paid,7,4,0,0xbe81,Active,1
TX03339,58:29.8,9344,S2,C8,SF,10.04132294,41.80926101,"(34.2189, -99.4862)",2063,51,Pending,Paid,3,8,0,0xebc5,Active,1
TX03340,58:29.8,9641,S4,C10,SF,18.39656072,65.67339279,"(39.8186, -118.3707)",1543,143,Delivered,Overdue,4,8,1,0x6bc8,Completed,1
TX03341,58:29.8,9381,S3,C3,SF,13.38850808,46.57984112,"(38.8259, -93.5255)",1488,189,Pending,Paid,2,8,0,0x812b,Active,0
TX03342,58:29.8,9778,S7,C3,NY,16.39844493,49.33351911,"(35.5174, -94.385)",1096,149,Shipped,Paid,2,14,1,0x890e,Completed,0
TX03343,58:29.8,9689,S10,C4,SF,15.30699765,70.05224146,"(37.2756, -98.4527)",1623,151,Shipped,Overdue,3,2,0,0x24a4,Active,1
TX03344,58:29.8,9252,S8,C9,NY,12.80481091,42.29925022,"(36.6033, -83.5345)",1749,76,Pending,Paid,7,0,1,0xb225,Active,0
TX03345,58:29.8,9926,S6,C9,Chicago,16.1708066,48.10980451,"(36.9252, -84.4135)",1523,147,Delivered,Paid,6,1,1,0x09f1,Triggered,1
TX03346,58:29.8,9055,S3,C5,Chicago,13.17058554,45.97394081,"(34.6126, -107.464)",1270,124,Pending,Overdue,1,6,1,0xe9a9,Triggered,0
TX03347,58:29.8,9462,S6,C9,LA,10.78184458,40.19396053,"(37.2214, -101.7939)",2210,197,Pending,Paid,9,4,0,0xf314,Active,0
TX03348,58:29.8,9456,S2,C6,NY,11.53707249,61.57368594,"(37.5304, -90.6425)",1699,81,Shipped,Paid,1,9,1,0xca13,Active,1
TX03349,58:29.8,9982,S7,C8,Chicago,17.57752009,47.60135996,"(38.5924, -96.5529)",1583,90,Delivered,Overdue,7,1,1,0xbbca,Triggered,1
TX03350,58:29.8,9082,S10,C8,Chicago,13.44910337,65.31626015,"(40.7014, -111.1725)",2795,137,Shipped,Overdue,8,6,1,0x4168,Active,1
TX03351,58:29.8,9904,S7,C10,LA,10.65944222,60.07118258,"(40.8819, -83.4856)",1026,51,Pending,Overdue,6,13,0,0x87e3,Triggered,0
TX03352,58:29.8,9098,S4,C7,LA,7.696147274,66.71512211,"(35.5656, -91.9172)",2124,111,Pending,Paid,1,7,0,0x5447,Triggered,1
TX03353,58:29.8,9148,S8,C4,LA,12.43036763,79.26257357,"(35.7862, -77.5731)",2465,169,Delivered,Paid,2,1,0,0x472a,Completed,0
TX03354,58:29.8,9328,S4,C4,NY,8.786061643,48.79496203,"(37.9436, -110.8325)",1692,102,Delivered,Paid,7,7,0,0x1237,Completed,1
TX03355,58:29.8,9155,S7,C6,SF,19.33369817,66.6350858,"(39.0889, -88.1756)",1973,106,Shipped,Paid,5,0,1,0xb7dc,Completed,1
TX03356,58:29.8,9189,S4,C9,NY,12.36473127,73.34443489,"(38.8398, -109.1241)",2018,97,Delivered,Overdue,9,8,1,0x67db,Active,0
TX03357,58:29.8,9493,S5,C7,LA,5.134224108,78.29544912,"(39.8817, -78.1697)",1550,183,Delivered,Paid,8,8,1,0x2948,Triggered,0
TX03358,58:29.8,9882,S7,C5,SF,6.393157842,64.89337344,"(41.6171, -89.4234)",2422,193,Pending,Overdue,4,3,1,0xd1a1,Triggered,1
TX03359,58:29.8,9262,S10,C5,Chicago,9.264867376,45.23336084,"(40.722, -75.9616)",1274,188,Pending,Paid,5,8,1,0x9588,Triggered,1
TX03360,58:29.8,9079,S3,C8,NY,6.382442625,42.15391624,"(34.347, -98.5354)",1628,158,Pending,Overdue,3,4,1,0x2a9b,Active,1
TX03361,58:29.8,9399,S10,C6,LA,18.40943338,51.14052556,"(36.3313, -98.6346)",1013,95,Delivered,Overdue,2,0,0,0xf225,Triggered,0
TX03362,58:29.8,9763,S5,C1,LA,17.8152735,77.1262921,"(41.3353, -75.7476)",2350,122,Delivered,Overdue,5,13,1,0x3566,Completed,1
TX03363,58:29.8,9608,S3,C1,SF,19.56292263,61.47727317,"(41.2394, -111.1297)",2925,106,Pending,Overdue,4,12,1,0x7583,Completed,0
TX03364,58:29.8,9259,S5,C9,NY,15.59698422,63.17222155,"(40.4229, -83.2055)",2953,56,Delivered,Overdue,7,7,0,0xe652,Completed,0
TX03365,58:29.8,9771,S3,C8,Chicago,14.68196819,64.42410114,"(38.635, -87.8299)",1727,101,Pending,Paid,1,13,0,0x1be5,Triggered,0
TX03366,58:29.8,9614,S10,C6,Chicago,18.85244957,53.28861001,"(41.2429, -75.2626)",2660,79,Delivered,Paid,6,12,0,0xe9e0,Active,1
TX03367,58:29.8,9551,S7,C1,SF,19.19589717,47.26363545,"(34.3206, -108.4277)",1792,104,Pending,Paid,9,10,0,0x9637,Completed,1
TX03368,58:29.8,9784,S1,C2,SF,18.16231764,78.16966773,"(41.4766, -105.1883)",2448,199,Shipped,Overdue,6,3,0,0xbe2b,Active,1
TX03369,58:29.8,9100,S9,C10,Chicago,17.92209266,70.21540292,"(34.8519, -105.903)",2624,53,Delivered,Paid,9,5,1,0xe5d8,Completed,0
TX03370,58:29.8,9358,S9,C3,SF,15.07554883,60.44200489,"(38.148, -102.6259)",2841,54,Shipped,Paid,2,0,0,0x495b,Completed,0
TX03371,58:29.8,9379,S5,C10,SF,5.024089209,55.06820679,"(40.3064, -92.5034)",1110,199,Pending,Overdue,8,13,1,0xd132,Active,0
TX03372,58:29.8,9819,S9,C3,NY,11.44275575,59.31089103,"(37.4792, -75.1232)",2614,117,Shipped,Paid,9,9,1,0xdcd1,Completed,0
TX03373,58:29.8,9220,S10,C2,SF,14.53494157,41.34660786,"(41.0875, -81.1985)",2705,153,Delivered,Paid,3,0,0,0x9343,Completed,0
TX03374,58:29.8,9819,S6,C2,LA,13.20691071,49.89974028,"(38.538, -84.9034)",1322,181,Shipped,Paid,6,8,1,0x0736,Triggered,0
TX03375,58:29.8,9419,S5,C6,LA,17.31689945,50.02824023,"(36.6871, -105.1567)",1867,158,Pending,Overdue,5,13,1,0x2932,Active,0
TX03376,58:29.8,9123,S3,C7,LA,17.28353415,57.8138936,"(41.1364, -93.1425)",2473,64,Shipped,Paid,6,4,0,0xe2e3,Active,1
TX03377,58:29.8,9421,S8,C4,SF,13.98023014,49.45076838,"(36.7487, -81.9605)",2557,173,Pending,Paid,9,6,1,0x5547,Active,1
TX03378,58:29.8,9230,S4,C1,Chicago,5.329910799,47.41828632,"(37.5404, -102.0011)",2691,193,Pending,Paid,3,5,0,0xa14d,Triggered,0
TX03379,58:29.8,9689,S10,C6,LA,10.53994929,70.6211103,"(34.2094, -89.4449)",2887,133,Shipped,Paid,8,2,1,0xfec0,Triggered,1
TX03380,58:29.8,9062,S3,C7,NY,8.43224878,75.74021662,"(38.2611, -105.9677)",1870,82,Pending,Overdue,7,13,0,0xe341,Active,1
TX03381,58:29.8,9484,S6,C4,SF,10.08182163,42.68559838,"(35.1144, -111.7913)",1216,144,Pending,Overdue,9,14,0,0xa409,Active,1
TX03382,58:29.8,9627,S8,C6,Chicago,14.25938982,48.38615268,"(35.7989, -81.0658)",1512,74,Delivered,Paid,4,9,1,0x128c,Completed,1
TX03383,58:29.8,9702,S9,C9,Chicago,5.99692854,70.94747222,"(37.8451, -88.7026)",2963,86,Pending,Overdue,3,5,0,0x7ff4,Triggered,0
TX03384,58:29.8,9573,S6,C4,SF,5.333630736,72.63339159,"(37.6905, -98.6821)",1406,67,Shipped,Overdue,9,0,1,0x5ec6,Completed,0
TX03385,58:29.8,9767,S5,C10,SF,11.55309374,60.00640408,"(40.5772, -85.2979)",2796,74,Pending,Paid,3,13,1,0xbc66,Triggered,1
TX03386,58:29.8,9482,S2,C4,NY,16.90360748,67.79531228,"(35.8571, -91.8426)",2647,169,Delivered,Paid,3,14,1,0x0654,Active,1
TX03387,58:29.8,9518,S2,C10,SF,5.460478619,43.10401228,"(39.4415, -101.7838)",1610,192,Pending,Overdue,1,9,1,0x2f60,Active,0
TX03388,58:29.8,9154,S9,C5,SF,17.73572878,73.98114918,"(34.5467, -103.2868)",2098,84,Pending,Paid,4,9,1,0x220e,Active,0
TX03389,58:29.8,9091,S2,C3,Chicago,10.75819449,73.30915026,"(36.8664, -88.9217)",2678,117,Pending,Overdue,7,12,1,0x6c30,Active,1
TX03390,58:29.8,9981,S2,C10,LA,6.773531434,67.73608188,"(40.4761, -102.1793)",1452,174,Pending,Overdue,8,4,0,0xcb55,Completed,1
TX03391,58:29.8,9525,S3,C2,LA,13.51246593,76.65307894,"(39.1657, -91.0724)",1741,133,Delivered,Paid,2,14,0,0x20b7,Active,0
TX03392,58:29.8,9454,S3,C9,Chicago,19.28540842,41.90537054,"(39.1852, -95.0561)",1899,61,Pending,Overdue,7,2,1,0xf737,Triggered,1
TX03393,58:29.8,9740,S4,C1,SF,13.13769349,49.23854018,"(39.0337, -80.9541)",1939,143,Pending,Overdue,9,4,0,0xd370,Completed,0
TX03394,58:29.8,9597,S7,C5,NY,15.29952134,54.50181444,"(41.3746, -115.869)",1585,154,Pending,Overdue,4,2,1,0x19f4,Completed,0
TX03395,58:29.8,9644,S9,C5,LA,17.2463193,46.34355496,"(34.094, -96.6488)",1968,199,Shipped,Paid,9,13,1,0xbf5b,Active,1
TX03396,58:29.8,9509,S2,C8,SF,16.99010183,72.59310645,"(37.3025, -99.6974)",2056,108,Pending,Overdue,4,14,0,0x5453,Completed,1
TX03397,58:29.8,9182,S4,C6,LA,6.096780928,70.28772892,"(37.668, -79.7165)",2211,110,Delivered,Paid,1,2,1,0xf761,Triggered,0
TX03398,58:29.8,9385,S9,C6,Chicago,16.1149312,70.93009738,"(39.093, -100.0947)",2641,184,Pending,Paid,6,2,0,0xf6c8,Active,0
TX03399,58:29.8,9573,S2,C6,LA,19.24174349,51.65173891,"(37.6383, -81.9974)",2989,196,Delivered,Overdue,4,10,0,0x8858,Active,1
TX03400,58:29.8,9730,S10,C4,Chicago,15.50978351,70.50745236,"(35.7364, -119.3364)",2581,197,Shipped,Paid,5,2,0,0x532b,Active,1
TX03401,58:29.8,9404,S1,C1,Chicago,17.54664341,44.92229577,"(37.8253, -76.7788)",2017,182,Delivered,Paid,8,4,1,0xb512,Triggered,0
TX03402,58:29.8,9245,S10,C3,Chicago,12.28324552,44.27201939,"(40.515, -101.6222)",1794,164,Pending,Overdue,2,6,1,0x3eac,Active,0
TX03403,58:29.8,9741,S8,C10,NY,9.786039896,63.36229467,"(35.4008, -94.3439)",2898,56,Delivered,Overdue,9,14,0,0x0af2,Completed,1
TX03404,58:29.8,9590,S9,C6,SF,15.14358835,41.94674635,"(41.0376, -87.7227)",1027,197,Shipped,Overdue,3,6,1,0xf7c9,Active,1
TX03405,58:29.8,9660,S7,C5,Chicago,12.38299967,77.54602374,"(38.3216, -86.9306)",1429,147,Pending,Paid,3,3,1,0x6886,Active,1
TX03406,58:29.8,9649,S8,C10,Chicago,18.42933284,53.15385622,"(41.7172, -95.1288)",1106,184,Shipped,Overdue,6,1,1,0x77cb,Active,0
TX03407,58:29.8,9470,S4,C1,LA,19.61572953,59.08130428,"(38.4428, -98.4629)",2057,133,Pending,Paid,5,12,0,0xf7bb,Triggered,1
TX03408,58:29.8,9825,S4,C5,SF,17.29703101,72.52916945,"(38.5329, -91.4177)",2436,113,Shipped,Overdue,6,7,0,0x8829,Triggered,0
TX03409,58:29.8,9887,S2,C2,NY,19.89019426,56.00211458,"(35.6342, -94.4387)",1607,115,Pending,Overdue,5,6,1,0xef21,Triggered,0
TX03410,58:29.8,9422,S8,C1,NY,10.22555898,57.22581315,"(34.1077, -77.7932)",1126,56,Shipped,Overdue,8,8,0,0x9440,Completed,0
TX03411,58:29.8,9900,S2,C4,LA,18.43633068,53.91775881,"(34.3027, -76.8831)",2974,140,Shipped,Paid,9,11,1,0x602e,Active,0
TX03412,58:29.8,9064,S9,C6,NY,9.949004432,54.06893772,"(41.7519, -96.2944)",2592,64,Delivered,Paid,2,12,1,0xe602,Triggered,1
TX03413,58:29.8,9012,S4,C7,LA,6.77057113,58.71821255,"(36.6593, -111.6772)",1635,132,Delivered,Paid,9,6,1,0xc1f5,Triggered,0
TX03414,58:29.8,9212,S1,C9,SF,14.32060543,77.83714209,"(35.2974, -109.293)",2173,83,Pending,Paid,8,4,0,0x25a1,Active,1
TX03415,58:29.8,9985,S4,C5,LA,11.82482951,77.44072482,"(37.8097, -86.5696)",1762,115,Pending,Overdue,1,8,0,0x822d,Triggered,1
TX03416,58:29.8,9241,S3,C8,LA,18.8254885,61.80646645,"(37.1898, -84.8545)",1910,60,Shipped,Overdue,8,7,0,0x05e0,Completed,1
TX03417,58:29.8,9492,S6,C8,Chicago,12.38290831,58.23839192,"(38.5167, -119.1325)",1538,59,Delivered,Paid,7,3,0,0x25e1,Active,0
TX03418,58:29.8,9212,S7,C9,NY,18.91448869,72.3264461,"(35.0543, -94.2488)",1713,169,Pending,Overdue,1,4,0,0xe47b,Active,1
TX03419,58:29.8,9692,S8,C3,SF,6.179508008,67.23716628,"(35.2893, -92.626)",1122,141,Delivered,Paid,3,3,0,0xfacd,Active,0
TX03420,58:29.8,9337,S2,C3,SF,17.45767754,75.26253608,"(37.5622, -88.9463)",1088,158,Pending,Overdue,6,9,0,0xff92,Completed,1
TX03421,58:29.8,9996,S6,C9,Chicago,16.38671403,69.22447365,"(36.3315, -83.0269)",1571,61,Delivered,Overdue,1,8,1,0xfb38,Active,0
TX03422,58:29.8,9172,S6,C7,LA,15.7996741,78.09377287,"(37.1111, -84.1508)",2354,170,Pending,Overdue,5,6,0,0x43e3,Triggered,1
TX03423,58:29.8,9671,S10,C4,SF,10.32703783,75.44982963,"(34.155, -102.3112)",1071,168,Delivered,Overdue,6,4,0,0x100a,Active,0
TX03424,58:29.8,9163,S5,C1,SF,16.75639454,74.20996713,"(35.7615, -100.0344)",2940,54,Shipped,Overdue,2,13,0,0xf81a,Completed,1
TX03425,58:29.8,9464,S10,C7,LA,12.24944869,55.66192519,"(41.5745, -112.8469)",1455,68,Pending,Paid,7,0,1,0xa044,Triggered,1
TX03426,58:29.8,9994,S10,C10,LA,15.72805266,55.44849347,"(34.704, -117.3677)",1292,121,Delivered,Overdue,7,5,0,0x07a8,Triggered,1
TX03427,58:29.8,9496,S7,C6,SF,13.2834072,69.64811359,"(34.9869, -117.2119)",2943,86,Shipped,Overdue,6,14,0,0x05b7,Active,0
TX03428,58:29.8,9699,S3,C3,LA,7.361595568,43.34996025,"(39.4779, -114.7169)",1621,77,Pending,Overdue,6,1,1,0x9b69,Completed,1
TX03429,58:29.8,9394,S4,C5,NY,5.968378853,52.88857819,"(35.5795, -90.9511)",2149,93,Delivered,Paid,6,14,1,0x538e,Triggered,0
TX03430,58:29.8,9702,S10,C3,SF,10.49279977,77.28895351,"(37.5693, -117.5401)",1559,121,Pending,Overdue,9,4,1,0x5a08,Active,0
TX03431,58:29.8,9916,S9,C8,LA,18.99183234,58.00404903,"(41.7654, -93.0031)",2942,169,Pending,Paid,9,8,0,0x4085,Completed,0
TX03432,58:29.8,9307,S4,C5,SF,12.94602531,50.79592997,"(38.9103, -81.6338)",2275,69,Shipped,Paid,2,10,1,0x747e,Triggered,1
TX03433,58:29.8,9767,S3,C10,SF,17.03288101,59.05808807,"(41.2727, -117.4309)",2012,148,Pending,Overdue,9,9,0,0xf152,Triggered,0
TX03434,58:29.8,9182,S2,C10,Chicago,13.63929606,51.54358443,"(34.5468, -85.0552)",1471,183,Delivered,Overdue,2,11,1,0x49de,Active,1
TX03435,58:29.8,9628,S5,C6,NY,19.36857929,70.73043569,"(39.5667, -110.2434)",1268,118,Pending,Overdue,3,11,1,0x95e1,Triggered,0
TX03436,58:29.8,9793,S4,C2,NY,10.54183343,74.02420348,"(36.5698, -92.5032)",2909,166,Pending,Overdue,9,8,1,0x4265,Triggered,1
TX03437,58:29.8,9509,S8,C8,Chicago,5.855756831,71.30632989,"(40.3119, -92.858)",2254,177,Shipped,Paid,3,8,0,0x051b,Triggered,0
TX03438,58:29.8,9707,S7,C9,Chicago,16.71002575,45.96188227,"(40.3357, -109.7122)",1314,61,Shipped,Overdue,4,1,1,0xab22,Triggered,1
TX03439,58:29.8,9545,S6,C3,SF,15.58184762,53.44228663,"(36.6489, -115.427)",1900,166,Delivered,Overdue,5,3,0,0xe133,Completed,0
TX03440,58:29.8,9563,S2,C6,NY,12.91301573,48.5588408,"(41.8785, -83.5954)",1526,192,Shipped,Paid,1,8,1,0xc5be,Completed,1
TX03441,58:29.8,9623,S3,C6,Chicago,9.895868648,41.71196475,"(39.7263, -111.2334)",2559,136,Shipped,Paid,2,10,0,0xaa07,Completed,1
TX03442,58:29.8,9763,S10,C2,LA,7.823977215,69.56701699,"(39.5895, -81.1914)",1842,112,Delivered,Overdue,6,14,1,0xd79c,Completed,1
TX03443,58:29.8,9593,S9,C10,SF,12.23414066,57.13438326,"(40.4828, -86.0392)",1951,166,Pending,Overdue,2,10,0,0x1300,Triggered,1
TX03444,58:29.8,9743,S9,C8,NY,14.99302114,51.06492355,"(37.0973, -85.4866)",1976,56,Pending,Paid,2,12,1,0xcaa9,Completed,1
TX03445,58:29.8,9226,S5,C5,SF,13.68329644,52.30110033,"(37.8766, -101.7963)",1775,50,Pending,Overdue,4,6,1,0x4a92,Active,0
TX03446,58:29.8,9744,S3,C8,SF,11.56235766,45.40065855,"(41.7183, -113.3999)",2641,121,Delivered,Paid,7,13,0,0x8084,Completed,1
TX03447,58:29.8,9732,S2,C8,LA,13.09541666,73.07042534,"(40.9178, -105.5055)",2495,199,Delivered,Paid,1,14,1,0xb23a,Completed,0
TX03448,58:29.8,9435,S8,C3,LA,6.619323955,45.75697943,"(38.1313, -103.6679)",2654,101,Delivered,Paid,6,4,0,0x9838,Triggered,1
TX03449,58:29.8,9924,S6,C5,Chicago,15.43760156,53.5326515,"(38.0256, -83.1719)",2893,144,Shipped,Overdue,2,1,1,0x8ea6,Completed,0
TX03450,58:29.8,9421,S10,C7,LA,16.01384066,40.29551737,"(35.4641, -86.0343)",1986,92,Delivered,Paid,6,8,1,0xea02,Active,1
TX03451,58:29.8,9553,S7,C5,NY,5.171789061,57.45646121,"(37.5671, -77.9272)",2193,88,Shipped,Paid,4,1,1,0x5e47,Active,0
