product_id,name,manufacturer,batch_id,manufacture_date,current_location,status
PRD-9645,Component-9645,S3,TX02345,58:29.8,LA,FLAGGED
PRD-9878,Component-9878,S6,TX02346,58:29.8,Chicago,FLAGGED
PRD-9078,Component-9078,S4,TX02347,58:29.8,NY,FLAGGED
PRD-9927,Component-9927,S9,TX02348,58:29.8,NY,FLAGGED
PRD-9946,Component-9946,S5,TX02349,58:29.8,NY,FLAGGED
PRD-9458,Component-9458,S4,TX02350,58:29.8,Chicago,VERIFIED
PRD-9569,Component-9569,S2,TX02351,58:29.8,SF,VERIFIED
PRD-9982,Component-9982,S6,TX02352,58:29.8,NY,FLAGGED
PRD-9537,Component-9537,S10,TX02353,58:29.8,NY,VERIFIED
PRD-9481,Component-9481,S2,TX02354,58:29.8,Chicago,FLAGGED
PRD-9429,Component-9429,S7,TX02355,58:29.8,LA,FLAGGED
PRD-9737,Component-9737,S3,TX02356,58:29.8,Chicago,FLAGGED
PRD-9284,Component-9284,S9,TX02357,58:29.8,LA,VERIFIED
PRD-9515,Component-9515,S5,TX02358,58:29.8,NY,FLAGGED
PRD-9976,Component-9976,S8,TX02359,58:29.8,NY,FLAGGED
PRD-9098,Component-9098,S6,TX02360,58:29.8,SF,FLAGGED
PRD-9396,Component-9396,S10,TX02361,58:29.8,SF,FLAGGED
PRD-9488,Component-9488,S8,TX02362,58:29.8,LA,FLAGGED
PRD-9038,Component-9038,S3,TX02363,58:29.8,NY,FLAGGED
PRD-9270,Component-9270,S3,TX02364,58:29.8,NY,FLAGGED
PRD-9886,Component-9886,S5,TX02365,58:29.8,Chicago,FLAGGED
PRD-9796,Component-9796,S10,TX02366,58:29.8,NY,FLAGGED
PRD-9156,Component-9156,S3,TX02367,58:29.8,NY,FLAGGED
PRD-9074,Component-9074,S8,TX02368,58:29.8,Chicago,VERIFIED
PRD-9883,Component-9883,S10,TX02369,58:29.8,Chicago,FLAGGED
PRD-9799,Component-9799,S8,TX02370,58:29.8,NY,FLAGGED
PRD-9129,Component-9129,S2,TX02371,58:29.8,SF,FLAGGED
PRD-9686,Component-9686,S4,TX02372,58:29.8,SF,FLAGGED
PRD-9973,Component-9973,S10,TX02373,58:29.8,NY,FLAGGED
PRD-9083,Component-9083,S1,TX02374,58:29.8,SF,FLAGGED
PRD-9021,Component-9021,S4,TX02375,58:29.8,Chicago,VERIFIED
PRD-9458,Component-9458,S4,TX02376,58:29.8,SF,FLAGGED
PRD-9538,Component-9538,S10,TX02377,58:29.8,NY,FLAGGED
PRD-9706,Component-9706,S9,TX02378,58:29.8,SF,FLAGGED
PRD-9848,Component-9848,S3,TX02379,58:29.8,NY,FLAGGED
PRD-9381,Component-9381,S2,TX02380,58:29.8,SF,FLAGGED
PRD-9747,Component-9747,S9,TX02381,58:29.8,NY,FLAGGED
PRD-9439,Component-9439,S9,TX02382,58:29.8,NY,FLAGGED
PRD-9603,Component-9603,S1,TX02383,58:29.8,SF,FLAGGED
PRD-9988,Component-9988,S6,TX02384,58:29.8,SF,VERIFIED
PRD-9020,Component-9020,S10,TX02385,58:29.8,Chicago,VERIFIED
PRD-9302,Component-9302,S8,TX02386,58:29.8,LA,FLAGGED
PRD-9975,Component-9975,S3,TX02387,58:29.8,NY,FLAGGED
PRD-9868,Component-9868,S9,TX02388,58:29.8,NY,VERIFIED
PRD-9954,Component-9954,S2,TX02389,58:29.8,NY,FLAGGED
PRD-9083,Component-9083,S6,TX02390,58:29.8,NY,FLAGGED
PRD-9773,Component-9773,S1,TX02391,58:29.8,SF,VERIFIED
PRD-9658,Component-9658,S7,TX02392,58:29.8,SF,VERIFIED
PRD-9952,Component-9952,S3,TX02393,58:29.8,LA,VERIFIED
PRD-9452,Component-9452,S7,TX02394,58:29.8,NY,VERIFIED
PRD-9386,Component-9386,S4,TX02395,58:29.8,LA,FLAGGED
PRD-9506,Component-9506,S9,TX02396,58:29.8,Chicago,VERIFIED
PRD-9256,Component-9256,S5,TX02397,58:29.8,LA,VERIFIED
PRD-9569,Component-9569,S3,TX02398,58:29.8,LA,FLAGGED
PRD-9891,Component-9891,S8,TX02399,58:29.8,Chicago,FLAGGED
PRD-9933,Component-9933,S6,TX02400,58:29.8,Chicago,VERIFIED
PRD-9526,Component-9526,S2,TX02401,58:29.8,LA,VERIFIED
PRD-9161,Component-9161,S3,TX02402,58:29.8,Chicago,VERIFIED
PRD-9956,Component-9956,S8,TX02403,58:29.8,LA,FLAGGED
PRD-9162,Component-9162,S10,TX02404,58:29.8,SF,VERIFIED
PRD-9831,Component-9831,S7,TX02405,58:29.8,SF,FLAGGED
PRD-9792,Component-9792,S10,TX02406,58:29.8,LA,VERIFIED
PRD-9791,Component-9791,S6,TX02407,58:29.8,Chicago,VERIFIED
PRD-9523,Component-9523,S1,TX02408,58:29.8,Chicago,FLAGGED
PRD-9785,Component-9785,S9,TX02409,58:29.8,SF,FLAGGED
PRD-9270,Component-9270,S3,TX02410,58:29.8,SF,VERIFIED
PRD-9491,Component-9491,S5,TX02411,58:29.8,Chicago,FLAGGED
PRD-9207,Component-9207,S7,TX02412,58:29.8,Chicago,FLAGGED
PRD-9538,Component-9538,S7,TX02413,58:29.8,Chicago,FLAGGED
PRD-9583,Component-9583,S3,TX02414,58:29.8,Chicago,VERIFIED
PRD-9059,Component-9059,S4,TX02415,58:29.8,LA,FLAGGED
PRD-9429,Component-9429,S10,TX02416,58:29.8,Chicago,FLAGGED
PRD-9984,Component-9984,S7,TX02417,58:29.8,SF,VERIFIED
PRD-9656,Component-9656,S8,TX02418,58:29.8,SF,FLAGGED
PRD-9604,Component-9604,S2,TX02419,58:29.8,NY,VERIFIED
PRD-9308,Component-9308,S9,TX02420,58:29.8,Chicago,VERIFIED
PRD-9519,Component-9519,S7,TX02421,58:29.8,LA,FLAGGED
PRD-9590,Component-9590,S8,TX02422,58:29.8,NY,FLAGGED
PRD-9026,Component-9026,S6,TX02423,58:29.8,NY,FLAGGED
PRD-9685,Component-9685,S6,TX02424,58:29.8,LA,VERIFIED
PRD-9561,Component-9561,S9,TX02425,58:29.8,NY,VERIFIED
PRD-9198,Component-9198,S4,TX02426,58:29.8,NY,FLAGGED
PRD-9386,Component-9386,S5,TX02427,58:29.8,SF,VERIFIED
PRD-9348,Component-9348,S9,TX02428,58:29.8,NY,FLAGGED
PRD-9959,Component-9959,S1,TX02429,58:29.8,LA,FLAGGED
PRD-9939,Component-9939,S4,TX02430,58:29.8,Chicago,FLAGGED
PRD-9692,Component-9692,S7,TX02431,58:29.8,Chicago,FLAGGED
PRD-9535,Component-9535,S9,TX02432,58:29.8,Chicago,FLAGGED
PRD-9827,Component-9827,S10,TX02433,58:29.8,SF,VERIFIED
PRD-9377,Component-9377,S6,TX02434,58:29.8,SF,FLAGGED
PRD-9898,Component-9898,S8,TX02435,58:29.8,SF,FLAGGED
PRD-9915,Component-9915,S9,TX02436,58:29.8,LA,FLAGGED
PRD-9557,Component-9557,S10,TX02437,58:29.8,Chicago,FLAGGED
PRD-9526,Component-9526,S4,TX02438,58:29.8,LA,FLAGGED
PRD-9152,Component-9152,S1,TX02439,58:29.8,LA,FLAGGED
PRD-9733,Component-9733,S8,TX02440,58:29.8,NY,VERIFIED
PRD-9205,Component-9205,S2,TX02441,58:29.8,Chicago,VERIFIED
PRD-9454,Component-9454,S1,TX02442,58:29.8,NY,FLAGGED
PRD-9272,Component-9272,S7,TX02443,58:29.8,SF,FLAGGED
PRD-9893,Component-9893,S10,TX02444,58:29.8,SF,VERIFIED
PRD-9235,Component-9235,S9,TX02445,58:29.8,LA,FLAGGED
PRD-9851,Component-9851,S9,TX02446,58:29.8,LA,FLAGGED
PRD-9739,Component-9739,S3,TX02447,58:29.8,NY,VERIFIED
PRD-9520,Component-9520,S6,TX02448,58:29.8,NY,FLAGGED
PRD-9677,Component-9677,S7,TX02449,58:29.8,LA,FLAGGED
PRD-9943,Component-9943,S10,TX02450,58:29.8,Chicago,FLAGGED
PRD-9955,Component-9955,S9,TX02451,58:29.8,LA,FLAGGED
PRD-9830,Component-9830,S2,TX02452,58:29.8,Chicago,VERIFIED
PRD-9725,Component-9725,S8,TX02453,58:29.8,NY,FLAGGED
PRD-9500,Component-9500,S7,TX02454,58:29.8,SF,FLAGGED
PRD-9116,Component-9116,S4,TX02455,58:29.8,SF,FLAGGED
PRD-9385,Component-9385,S2,TX02456,58:29.8,NY,FLAGGED
PRD-9343,Component-9343,S8,TX02457,58:29.8,NY,FLAGGED
PRD-9583,Component-9583,S5,TX02458,58:29.8,SF,FLAGGED
PRD-9394,Component-9394,S6,TX02459,58:29.8,Chicago,FLAGGED
PRD-9063,Component-9063,S7,TX02460,58:29.8,NY,FLAGGED
PRD-9716,Component-9716,S10,TX02461,58:29.8,Chicago,FLAGGED
PRD-9720,Component-9720,S1,TX02462,58:29.8,Chicago,VERIFIED
PRD-9071,Component-9071,S8,TX02463,58:29.8,SF,FLAGGED
PRD-9788,Component-9788,S4,TX02464,58:29.8,Chicago,VERIFIED
PRD-9273,Component-9273,S9,TX02465,58:29.8,SF,VERIFIED
PRD-9989,Component-9989,S1,TX02466,58:29.8,NY,FLAGGED
PRD-9319,Component-9319,S2,TX02467,58:29.8,LA,FLAGGED
PRD-9337,Component-9337,S6,TX02468,58:29.8,LA,FLAGGED
PRD-9365,Component-9365,S10,TX02469,58:29.8,LA,FLAGGED
PRD-9494,Component-9494,S1,TX02470,58:29.8,LA,VERIFIED
PRD-9606,Component-9606,S4,TX02471,58:29.8,LA,FLAGGED
PRD-9165,Component-9165,S8,TX02472,58:29.8,LA,FLAGGED
PRD-9543,Component-9543,S10,TX02473,58:29.8,Chicago,FLAGGED
PRD-9010,Component-9010,S5,TX02474,58:29.8,Chicago,FLAGGED
PRD-9300,Component-9300,S9,TX02475,58:29.8,LA,FLAGGED
PRD-9728,Component-9728,S6,TX02476,58:29.8,NY,FLAGGED
PRD-9800,Component-9800,S1,TX02477,58:29.8,NY,FLAGGED
PRD-9101,Component-9101,S6,TX02478,58:29.8,Chicago,FLAGGED
PRD-9424,Component-9424,S6,TX02479,58:29.8,Chicago,FLAGGED
PRD-9391,Component-9391,S6,TX02480,58:29.8,LA,FLAGGED
PRD-9778,Component-9778,S8,TX02481,58:29.8,NY,FLAGGED
PRD-9213,Component-9213,S6,TX02482,58:29.8,SF,VERIFIED
PRD-9690,Component-9690,S5,TX02483,58:29.8,LA,FLAGGED
PRD-9087,Component-9087,S2,TX02484,58:29.8,Chicago,FLAGGED
PRD-9552,Component-9552,S4,TX02485,58:29.8,Chicago,FLAGGED
PRD-9400,Component-9400,S10,TX02486,58:29.8,Chicago,FLAGGED
PRD-9587,Component-9587,S5,TX02487,58:29.8,SF,FLAGGED
PRD-9888,Component-9888,S10,TX02488,58:29.8,NY,FLAGGED
PRD-9045,Component-9045,S4,TX02489,58:29.8,Chicago,FLAGGED
PRD-9671,Component-9671,S2,TX02490,58:29.8,LA,VERIFIED
PRD-9462,Component-9462,S7,TX02491,58:29.8,SF,FLAGGED
PRD-9591,Component-9591,S10,TX02492,58:29.8,NY,FLAGGED
PRD-9309,Component-9309,S10,TX02493,58:29.8,LA,VERIFIED
PRD-9085,Component-9085,S2,TX02494,58:29.8,LA,FLAGGED
PRD-9091,Component-9091,S1,TX02495,58:29.8,SF,VERIFIED
PRD-9659,Component-9659,S5,TX02496,58:29.8,SF,FLAGGED
PRD-9672,Component-9672,S1,TX02497,58:29.8,SF,FLAGGED
PRD-9713,Component-9713,S1,TX02498,58:29.8,Chicago,VERIFIED
PRD-9935,Component-9935,S1,TX02499,58:29.8,NY,FLAGGED
PRD-9927,Component-9927,S6,TX02500,58:29.8,Chicago,FLAGGED
PRD-9241,Component-9241,S9,TX02501,58:29.8,SF,FLAGGED
PRD-9864,Component-9864,S10,TX02502,58:29.8,SF,FLAGGED
PRD-9001,Component-9001,S1,TX02503,58:29.8,SF,FLAGGED
PRD-9224,Component-9224,S5,TX02504,58:29.8,Chicago,FLAGGED
PRD-9800,Component-9800,S9,TX02505,58:29.8,LA,FLAGGED
PRD-9744,Component-9744,S9,TX02506,58:29.8,SF,FLAGGED
PRD-9972,Component-9972,S1,TX02507,58:29.8,Chicago,FLAGGED
PRD-9925,Component-9925,S8,TX02508,58:29.8,SF,FLAGGED
PRD-9928,Component-9928,S1,TX02509,58:29.8,Chicago,FLAGGED
PRD-9588,Component-9588,S8,TX02510,58:29.8,NY,FLAGGED
PRD-9115,Component-9115,S1,TX02511,58:29.8,NY,FLAGGED
PRD-9665,Component-9665,S5,TX02512,58:29.8,Chicago,FLAGGED
PRD-9917,Component-9917,S8,TX02513,58:29.8,SF,FLAGGED
PRD-9102,Component-9102,S6,TX02514,58:29.8,Chicago,FLAGGED
PRD-9193,Component-9193,S9,TX02515,58:29.8,NY,FLAGGED
PRD-9165,Component-9165,S1,TX02516,58:29.8,Chicago,FLAGGED
PRD-9870,Component-9870,S9,TX02517,58:29.8,NY,FLAGGED
PRD-9089,Component-9089,S1,TX02518,58:29.8,NY,FLAGGED
PRD-9685,Component-9685,S10,TX02519,58:29.8,LA,FLAGGED
PRD-9121,Component-9121,S10,TX02520,58:29.8,SF,FLAGGED
PRD-9142,Component-9142,S3,TX02521,58:29.8,Chicago,FLAGGED
PRD-9993,Component-9993,S1,TX02522,58:29.8,SF,FLAGGED
PRD-9105,Component-9105,S3,TX02523,58:29.8,SF,FLAGGED
PRD-9886,Component-9886,S2,TX02524,58:29.8,NY,FLAGGED
PRD-9427,Component-9427,S2,TX02525,58:29.8,NY,FLAGGED
PRD-9304,Component-9304,S9,TX02526,58:29.8,Chicago,FLAGGED
PRD-9871,Component-9871,S8,TX02527,58:29.8,Chicago,VERIFIED
PRD-9970,Component-9970,S1,TX02528,58:29.8,Chicago,FLAGGED
PRD-9316,Component-9316,S4,TX02529,58:29.8,NY,FLAGGED
PRD-9962,Component-9962,S1,TX02530,58:29.8,LA,FLAGGED
PRD-9634,Component-9634,S1,TX02531,58:29.8,Chicago,VERIFIED
PRD-9901,Component-9901,S4,TX02532,58:29.8,NY,VERIFIED
PRD-9008,Component-9008,S2,TX02533,58:29.8,LA,FLAGGED
PRD-9773,Component-9773,S3,TX02534,58:29.8,SF,FLAGGED
PRD-9072,Component-9072,S9,TX02535,58:29.8,NY,VERIFIED
PRD-9358,Component-9358,S2,TX02536,58:29.8,Chicago,FLAGGED
PRD-9222,Component-9222,S4,TX02537,58:29.8,Chicago,VERIFIED
PRD-9415,Component-9415,S1,TX02538,58:29.8,LA,FLAGGED
PRD-9552,Component-9552,S2,TX02539,58:29.8,LA,VERIFIED
PRD-9369,Component-9369,S5,TX02540,58:29.8,NY,FLAGGED
PRD-9715,Component-9715,S10,TX02541,58:29.8,LA,FLAGGED
PRD-9263,Component-9263,S1,TX02542,58:29.8,NY,VERIFIED
PRD-9839,Component-9839,S7,TX02543,58:29.8,LA,FLAGGED
PRD-9689,Component-9689,S4,TX02544,58:29.8,SF,FLAGGED
PRD-9859,Component-9859,S6,TX02545,58:29.8,Chicago,FLAGGED
PRD-9317,Component-9317,S8,TX02546,58:29.8,Chicago,FLAGGED
PRD-9083,Component-9083,S6,TX02547,58:29.8,SF,FLAGGED
PRD-9317,Component-9317,S2,TX02548,58:29.8,Chicago,FLAGGED
PRD-9110,Component-9110,S1,TX02549,58:29.8,Chicago,FLAGGED
PRD-9250,Component-9250,S8,TX02550,58:29.8,Chicago,FLAGGED
PRD-9382,Component-9382,S8,TX02551,58:29.8,Chicago,VERIFIED
PRD-9006,Component-9006,S9,TX02552,58:29.8,SF,VERIFIED
PRD-9458,Component-9458,S6,TX02553,58:29.8,NY,FLAGGED
PRD-9083,Component-9083,S1,TX02554,58:29.8,Chicago,FLAGGED
PRD-9207,Component-9207,S9,TX02555,58:29.8,SF,FLAGGED
PRD-9899,Component-9899,S3,TX02556,58:29.8,Chicago,FLAGGED
PRD-9389,Component-9389,S6,TX02557,58:29.8,SF,FLAGGED
PRD-9313,Component-9313,S10,TX02558,58:29.8,SF,FLAGGED
PRD-9021,Component-9021,S10,TX02559,58:29.8,NY,FLAGGED
PRD-9409,Component-9409,S9,TX02560,58:29.8,LA,FLAGGED
PRD-9894,Component-9894,S3,TX02561,58:29.8,NY,FLAGGED
PRD-9514,Component-9514,S5,TX02562,58:29.8,NY,VERIFIED
PRD-9126,Component-9126,S5,TX02563,58:29.8,Chicago,FLAGGED
PRD-9808,Component-9808,S10,TX02564,58:29.8,SF,VERIFIED
PRD-9699,Component-9699,S7,TX02565,58:29.8,LA,FLAGGED
PRD-9873,Component-9873,S4,TX02566,58:29.8,SF,FLAGGED
PRD-9013,Component-9013,S4,TX02567,58:29.8,Chicago,FLAGGED
PRD-9970,Component-9970,S7,TX02568,58:29.8,SF,FLAGGED
PRD-9977,Component-9977,S9,TX02569,58:29.8,Chicago,FLAGGED
PRD-9011,Component-9011,S4,TX02570,58:29.8,NY,FLAGGED
PRD-9086,Component-9086,S4,TX02571,58:29.8,NY,FLAGGED
PRD-9523,Component-9523,S6,TX02572,58:29.8,Chicago,FLAGGED
PRD-9908,Component-9908,S6,TX02573,58:29.8,NY,FLAGGED
PRD-9536,Component-9536,S7,TX02574,58:29.8,SF,FLAGGED
PRD-9300,Component-9300,S1,TX02575,58:29.8,LA,VERIFIED
PRD-9242,Component-9242,S3,TX02576,58:29.8,LA,FLAGGED
PRD-9121,Component-9121,S9,TX02577,58:29.8,SF,VERIFIED
PRD-9146,Component-9146,S6,TX02578,58:29.8,LA,FLAGGED
PRD-9566,Component-9566,S6,TX02579,58:29.8,SF,FLAGGED
PRD-9749,Component-9749,S5,TX02580,58:29.8,Chicago,FLAGGED
PRD-9355,Component-9355,S3,TX02581,58:29.8,LA,FLAGGED
PRD-9684,Component-9684,S5,TX02582,58:29.8,Chicago,FLAGGED
PRD-9903,Component-9903,S1,TX02583,58:29.8,Chicago,VERIFIED
PRD-9732,Component-9732,S3,TX02584,58:29.8,SF,FLAGGED
PRD-9630,Component-9630,S4,TX02585,58:29.8,LA,VERIFIED
PRD-9308,Component-9308,S5,TX02586,58:29.8,NY,FLAGGED
PRD-9694,Component-9694,S10,TX02587,58:29.8,NY,FLAGGED
PRD-9287,Component-9287,S9,TX02588,58:29.8,NY,FLAGGED
PRD-9306,Component-9306,S4,TX02589,58:29.8,NY,FLAGGED
PRD-9811,Component-9811,S3,TX02590,58:29.8,SF,FLAGGED
PRD-9593,Component-9593,S10,TX02591,58:29.8,Chicago,FLAGGED
PRD-9965,Component-9965,S1,TX02592,58:29.8,LA,FLAGGED
PRD-9913,Component-9913,S10,TX02593,58:29.8,SF,FLAGGED
PRD-9722,Component-9722,S6,TX02594,58:29.8,NY,FLAGGED
PRD-9661,Component-9661,S7,TX02595,58:29.8,LA,FLAGGED
PRD-9548,Component-9548,S10,TX02596,58:29.8,SF,VERIFIED
PRD-9351,Component-9351,S8,TX02597,58:29.8,Chicago,FLAGGED
PRD-9311,Component-9311,S1,TX02598,58:29.8,NY,FLAGGED
PRD-9872,Component-9872,S4,TX02599,58:29.8,LA,FLAGGED
PRD-9058,Component-9058,S5,TX02600,58:29.8,LA,FLAGGED
PRD-9642,Component-9642,S2,TX02601,58:29.8,NY,FLAGGED
PRD-9923,Component-9923,S1,TX02602,58:29.8,Chicago,FLAGGED
PRD-9713,Component-9713,S8,TX02603,58:29.8,NY,FLAGGED
PRD-9754,Component-9754,S6,TX02604,58:29.8,Chicago,FLAGGED
PRD-9034,Component-9034,S5,TX02605,58:29.8,LA,FLAGGED
PRD-9444,Component-9444,S9,TX02606,58:29.8,NY,FLAGGED
PRD-9092,Component-9092,S2,TX02607,58:29.8,Chicago,FLAGGED
PRD-9949,Component-9949,S10,TX02608,58:29.8,Chicago,FLAGGED
PRD-9958,Component-9958,S8,TX02609,58:29.8,SF,FLAGGED
PRD-9206,Component-9206,S10,TX02610,58:29.8,Chicago,FLAGGED
PRD-9352,Component-9352,S9,TX02611,58:29.8,NY,FLAGGED
PRD-9902,Component-9902,S1,TX02612,58:29.8,NY,FLAGGED
PRD-9331,Component-9331,S7,TX02613,58:29.8,Chicago,FLAGGED
PRD-9816,Component-9816,S8,TX02614,58:29.8,NY,FLAGGED
PRD-9861,Component-9861,S3,TX02615,58:29.8,LA,FLAGGED
PRD-9724,Component-9724,S4,TX02616,58:29.8,LA,FLAGGED
PRD-9158,Component-9158,S3,TX02617,58:29.8,NY,FLAGGED
PRD-9953,Component-9953,S7,TX02618,58:29.8,Chicago,VERIFIED
PRD-9956,Component-9956,S9,TX02619,58:29.8,LA,FLAGGED
PRD-9023,Component-9023,S3,TX02620,58:29.8,Chicago,FLAGGED
PRD-9403,Component-9403,S6,TX02621,58:29.8,NY,FLAGGED
PRD-9804,Component-9804,S8,TX02622,58:29.8,SF,FLAGGED
PRD-9515,Component-9515,S6,TX02623,58:29.8,LA,FLAGGED
PRD-9731,Component-9731,S2,TX02624,58:29.8,NY,FLAGGED
PRD-9363,Component-9363,S7,TX02625,58:29.8,LA,FLAGGED
PRD-9381,Component-9381,S2,TX02626,58:29.8,Chicago,VERIFIED
PRD-9531,Component-9531,S2,TX02627,58:29.8,SF,FLAGGED
PRD-9955,Component-9955,S2,TX02628,58:29.8,SF,VERIFIED
PRD-9151,Component-9151,S1,TX02629,58:29.8,NY,FLAGGED
PRD-9561,Component-9561,S1,TX02630,58:29.8,LA,VERIFIED
PRD-9688,Component-9688,S7,TX02631,58:29.8,SF,FLAGGED
PRD-9946,Component-9946,S5,TX02632,58:29.8,LA,FLAGGED
PRD-9607,Component-9607,S3,TX02633,58:29.8,Chicago,FLAGGED
PRD-9616,Component-9616,S1,TX02634,58:29.8,Chicago,FLAGGED
PRD-9419,Component-9419,S10,TX02635,58:29.8,NY,FLAGGED
PRD-9249,Component-9249,S6,TX02636,58:29.8,SF,FLAGGED
PRD-9116,Component-9116,S1,TX02637,58:29.8,SF,FLAGGED
PRD-9865,Component-9865,S9,TX02638,58:29.8,LA,VERIFIED
PRD-9511,Component-9511,S2,TX02639,58:29.8,Chicago,FLAGGED
PRD-9739,Component-9739,S1,TX02640,58:29.8,SF,VERIFIED
PRD-9577,Component-9577,S7,TX02641,58:29.8,NY,VERIFIED
PRD-9334,Component-9334,S6,TX02642,58:29.8,NY,FLAGGED
PRD-9417,Component-9417,S6,TX02643,58:29.8,SF,VERIFIED
PRD-9931,Component-9931,S5,TX02644,58:29.8,NY,VERIFIED
PRD-9773,Component-9773,S4,TX02645,58:29.8,SF,VERIFIED
PRD-9294,Component-9294,S4,TX02646,58:29.8,SF,FLAGGED
PRD-9937,Component-9937,S3,TX02647,58:29.8,SF,FLAGGED
PRD-9754,Component-9754,S10,TX02648,58:29.8,SF,VERIFIED
PRD-9370,Component-9370,S8,TX02649,58:29.8,LA,FLAGGED
PRD-9185,Component-9185,S7,TX02650,58:29.8,SF,VERIFIED
PRD-9245,Component-9245,S9,TX02651,58:29.8,NY,FLAGGED
PRD-9636,Component-9636,S1,TX02652,58:29.8,Chicago,VERIFIED
PRD-9267,Component-9267,S7,TX02653,58:29.8,LA,FLAGGED
PRD-9642,Component-9642,S10,TX02654,58:29.8,Chicago,VERIFIED
PRD-9236,Component-9236,S4,TX02655,58:29.8,Chicago,VERIFIED
PRD-9529,Component-9529,S7,TX02656,58:29.8,Chicago,VERIFIED
PRD-9551,Component-9551,S1,TX02657,58:29.8,Chicago,VERIFIED
PRD-9020,Component-9020,S5,TX02658,58:29.8,Chicago,FLAGGED
PRD-9910,Component-9910,S3,TX02659,58:29.8,NY,FLAGGED
PRD-9736,Component-9736,S5,TX02660,58:29.8,SF,VERIFIED
PRD-9866,Component-9866,S4,TX02661,58:29.8,NY,FLAGGED
PRD-9793,Component-9793,S2,TX02662,58:29.8,LA,FLAGGED
PRD-9519,Component-9519,S4,TX02663,58:29.8,NY,VERIFIED
PRD-9099,Component-9099,S3,TX02664,58:29.8,LA,FLAGGED
PRD-9751,Component-9751,S1,TX02665,58:29.8,SF,FLAGGED
PRD-9477,Component-9477,S10,TX02666,58:29.8,Chicago,FLAGGED
PRD-9598,Component-9598,S8,TX02667,58:29.8,SF,FLAGGED
PRD-9297,Component-9297,S5,TX02668,58:29.8,NY,FLAGGED
PRD-9939,Component-9939,S4,TX02669,58:29.8,NY,FLAGGED
PRD-9525,Component-9525,S10,TX02670,58:29.8,SF,FLAGGED
PRD-9333,Component-9333,S5,TX02671,58:29.8,SF,FLAGGED
PRD-9001,Component-9001,S4,TX02672,58:29.8,NY,VERIFIED
PRD-9374,Component-9374,S3,TX02673,58:29.8,SF,FLAGGED
PRD-9292,Component-9292,S5,TX02674,58:29.8,LA,FLAGGED
PRD-9836,Component-9836,S4,TX02675,58:29.8,LA,VERIFIED
PRD-9933,Component-9933,S1,TX02676,58:29.8,NY,FLAGGED
PRD-9552,Component-9552,S3,TX02677,58:29.8,NY,FLAGGED
PRD-9317,Component-9317,S10,TX02678,58:29.8,SF,FLAGGED
PRD-9501,Component-9501,S10,TX02679,58:29.8,SF,FLAGGED
PRD-9827,Component-9827,S8,TX02680,58:29.8,Chicago,FLAGGED
PRD-9380,Component-9380,S7,TX02681,58:29.8,LA,VERIFIED
PRD-9622,Component-9622,S2,TX02682,58:29.8,NY,VERIFIED
PRD-9013,Component-9013,S1,TX02683,58:29.8,NY,FLAGGED
PRD-9503,Component-9503,S3,TX02684,58:29.8,NY,VERIFIED
PRD-9230,Component-9230,S5,TX02685,58:29.8,NY,FLAGGED
PRD-9984,Component-9984,S10,TX02686,58:29.8,Chicago,FLAGGED
PRD-9083,Component-9083,S1,TX02687,58:29.8,LA,FLAGGED
PRD-9129,Component-9129,S3,TX02688,58:29.8,Chicago,VERIFIED
PRD-9742,Component-9742,S3,TX02689,58:29.8,LA,VERIFIED
PRD-9837,Component-9837,S5,TX02690,58:29.8,NY,FLAGGED
PRD-9144,Component-9144,S3,TX02691,58:29.8,LA,VERIFIED
PRD-9890,Component-9890,S9,TX02692,58:29.8,NY,VERIFIED
PRD-9856,Component-9856,S1,TX02693,58:29.8,Chicago,FLAGGED
PRD-9027,Component-9027,S4,TX02694,58:29.8,LA,FLAGGED
PRD-9065,Component-9065,S10,TX02695,58:29.8,SF,FLAGGED
PRD-9162,Component-9162,S10,TX02696,58:29.8,LA,FLAGGED
PRD-9228,Component-9228,S4,TX02697,58:29.8,NY,FLAGGED
PRD-9260,Component-9260,S1,TX02698,58:29.8,SF,FLAGGED
PRD-9448,Component-9448,S2,TX02699,58:29.8,NY,VERIFIED
PRD-9423,Component-9423,S1,TX02700,58:29.8,SF,FLAGGED
PRD-9459,Component-9459,S6,TX02701,58:29.8,SF,FLAGGED
PRD-9951,Component-9951,S3,TX02702,58:29.8,LA,FLAGGED
PRD-9675,Component-9675,S7,TX02703,58:29.8,LA,FLAGGED
PRD-9300,Component-9300,S5,TX02704,58:29.8,SF,VERIFIED
PRD-9918,Component-9918,S9,TX02705,58:29.8,SF,FLAGGED
PRD-9302,Component-9302,S7,TX02706,58:29.8,SF,VERIFIED
PRD-9286,Component-9286,S4,TX02707,58:29.8,NY,VERIFIED
PRD-9394,Component-9394,S5,TX02708,58:29.8,LA,FLAGGED
PRD-9009,Component-9009,S5,TX02709,58:29.8,NY,FLAGGED
PRD-9706,Component-9706,S5,TX02710,58:29.8,LA,VERIFIED
PRD-9629,Component-9629,S10,TX02711,58:29.8,Chicago,FLAGGED
PRD-9269,Component-9269,S9,TX02712,58:29.8,NY,FLAGGED
PRD-9591,Component-9591,S10,TX02713,58:29.8,LA,FLAGGED
PRD-9969,Component-9969,S3,TX02714,58:29.8,SF,VERIFIED
PRD-9604,Component-9604,S6,TX02715,58:29.8,SF,FLAGGED
PRD-9777,Component-9777,S8,TX02716,58:29.8,LA,FLAGGED
